id,evaluation
4739583,black
18907638,white
31073500,equal
31843704,black
15387765,equal
34229160,equal
9076454,black
30305166,black
25179818,white
33614229,white
4292885,equal
15248949,equal
3758040,black
35197691,equal
28875584,black
910235,equal
32301689,white
29905611,equal
21516751,equal
25901390,white
11619364,equal
10484043,equal
11770650,equal
2691416,equal
5153760,white
16772513,white
25806413,white
24690989,equal
6700874,equal
12878262,white
609749,equal
1307993,equal
5470336,equal
24268987,equal
25087279,equal
5467061,white
19072165,white
28953854,white
17868305,black
14007403,white
26203215,equal
27860373,equal
21965516,equal
1165381,equal
18963399,white
30621092,equal
33948829,white
25142576,equal
15953528,black
12068399,black
16665497,black
22372651,equal
22058128,black
21496184,black
8066787,white
1491303,black
14173976,white
18842888,white
4075555,equal
33765515,white
17727705,white
11510810,white
16865979,black
9129868,white
15662113,black
469182,equal
6234666,equal
21481441,equal
8876174,white
5157917,equal
13718690,black
4690984,black
29098206,equal
17622081,white
18315304,black
18517356,black
4082984,equal
35325184,white
32671908,equal
35512974,white
28961689,equal
5803912,equal
15150675,black
3500391,black
31048564,black
25841440,equal
14618970,white
35939603,white
7341962,equal
19071667,white
17589961,equal
32609684,black
27902814,black
22608567,white
9269983,equal
35624403,black
16679864,equal
4877843,black
2928664,white
10143770,black
34046431,white
2808208,black
30022352,white
390491,white
9177844,black
22255303,white
28248198,equal
12390885,black
6701638,equal
26458140,white
32400668,white
18283205,black
15095255,white
1476900,white
2026767,equal
8021388,equal
31025454,equal
521577,equal
3474181,white
20561900,equal
26259283,equal
34617755,white
2242062,equal
9887793,white
23746958,white
2443826,black
22787545,black
32064303,white
3888556,equal
23812336,equal
23013233,equal
15113732,equal
35447817,white
8536196,white
29128174,white
4027380,white
8919302,black
27249785,black
32129203,white
300820,equal
20920143,white
11303818,equal
30948335,white
5881770,black
1708092,black
14660259,white
26970239,equal
24834693,white
23244290,white
9228788,equal
25361906,equal
23932851,equal
23579288,black
26143799,black
26433773,equal
25138883,white
17405672,white
2905889,black
22990568,white
23658120,white
31184640,black
25026948,white
11438639,black
22423243,equal
17039817,black
13086029,white
29950915,white
14091333,white
10173314,black
18135577,equal
5780565,equal
12155686,white
36186250,equal
24324539,white
34939830,white
19562230,white
24803911,black
529350,equal
30749813,white
29080958,white
25141210,black
14146983,white
23221074,black
18039392,black
28461643,white
10675267,white
10350245,equal
17748242,black
10408051,black
9876286,white
18677999,black
15046687,black
22728245,equal
12627946,black
17709051,black
17935309,white
18860975,equal
6958429,equal
1316818,equal
27892333,black
27225881,black
24671795,equal
7991101,white
10753361,equal
4580219,black
24817328,equal
8582592,black
27784311,equal
36066777,white
23729745,white
2211230,equal
1138154,white
28922316,black
16079852,equal
31831406,black
25784346,white
2461346,equal
15165488,equal
4930143,black
11907264,equal
33864080,black
35685719,black
1522976,equal
8262033,white
33658682,black
4389327,black
32876967,black
28120332,equal
36189844,equal
22310863,equal
11567176,black
29822452,white
23004074,black
10483949,equal
13779026,white
11332741,equal
34721448,black
23672314,black
14761428,white
3958211,equal
14287450,equal
3943594,white
10061161,white
29221340,black
28990497,black
8461171,equal
22360845,black
30757431,equal
30088751,white
35689556,equal
29274238,black
25580023,equal
14888602,white
33505903,equal
21117076,white
10086677,black
37161552,white
640343,equal
17190238,equal
6108984,white
32594771,black
27096765,black
15193356,white
21637065,equal
32361967,white
21694108,black
19982984,white
23379257,black
14947006,black
20539928,white
11337517,white
20147581,black
6821424,equal
18126191,white
12245979,equal
11436654,white
31563216,black
23556526,white
33923359,black
10905568,white
8968960,white
8627705,black
18871503,equal
6326452,black
20933283,white
15991105,equal
23004677,white
26489034,black
8677843,equal
30556023,equal
36417763,equal
7123501,equal
28384304,equal
30192224,white
16317868,equal
8329265,black
17263961,black
23419763,white
36305870,equal
25778677,equal
20217000,white
7473567,white
19770699,black
6567429,equal
1033820,white
15392537,white
35157729,equal
1502380,black
28067060,black
260496,equal
33632365,black
1557055,white
29903970,white
31570579,equal
18905441,white
9989207,white
17146182,white
12649515,equal
20025262,black
15271627,equal
34916387,equal
16468613,equal
32141021,equal
7944221,black
22626171,equal
5417129,black
34951924,black
17854878,equal
7148522,white
4381309,black
31801527,white
5979434,white
33975360,white
23457533,equal
15761766,black
6567706,white
30640585,black
33908363,black
2093317,equal
13140134,equal
36492475,black
15781901,equal
15722723,equal
30955181,white
33499560,equal
2053918,equal
36693764,equal
29675675,equal
28556794,black
5399498,white
20366312,black
8232094,white
3572672,black
26950068,black
36431722,white
33448426,equal
20383641,equal
15145737,equal
18517835,white
25041306,white
9760472,black
7352230,equal
21350211,white
18833888,equal
30683211,black
13990999,white
276278,black
21666699,black
10027057,white
3576284,equal
8613055,black
31132792,equal
11237833,white
21785720,black
154390,black
29992570,white
21803045,white
26458995,black
26741543,white
7666232,black
12624616,white
25372059,black
33599282,equal
23013084,equal
30914522,black
14458259,black
28681078,white
11463330,black
6562185,black
30727893,white
33591246,white
15487958,white
36458264,white
21664418,white
17377039,equal
34621318,equal
24913288,equal
27800820,black
12014707,white
32880344,equal
15492824,equal
34727889,black
2971877,equal
34426308,white
13247008,black
24429987,black
24963989,black
11613837,black
17792814,black
11163525,black
7013590,white
10807277,white
12117385,equal
36826797,equal
23090280,equal
25847613,black
17976988,black
19933570,equal
32690874,black
21708717,black
23331610,white
1845246,equal
10017080,equal
3066047,white
2377119,black
12613006,white
25782595,black
16065461,black
646755,black
16670970,equal
3155062,black
17897808,equal
36231296,black
14651222,black
14987491,black
28354262,black
15020819,equal
31104404,equal
36964624,equal
28531426,black
11826679,white
9647855,equal
1658343,white
28348352,equal
21491056,white
32443,equal
5127439,black
14617752,equal
31131502,black
3161867,black
7868736,equal
3625155,equal
34219932,black
16831246,white
12830604,white
27568881,white
24577091,black
26645716,black
11269155,equal
4325116,white
35169554,white
14103829,equal
7734500,black
22792078,equal
4860610,white
36445003,white
5523694,white
33463869,white
23597210,equal
1882101,black
17968366,white
21771743,equal
36242774,equal
5091096,black
20955657,black
27020495,black
17230299,black
3416923,black
15577902,equal
30280905,equal
32657218,equal
13460531,white
5642225,equal
8446945,equal
9106595,white
34083568,white
18804567,white
9949993,black
30611907,black
35717887,white
4722388,equal
8329542,black
1491777,white
36028588,white
34600583,black
23685288,black
30688971,equal
21094761,equal
21545646,white
8796201,white
10798359,white
23967740,equal
37040663,equal
20680570,white
801055,black
5727219,black
13853712,black
16654608,black
2833334,black
28678170,white
4471052,white
12188589,white
15163665,equal
17243608,equal
18954822,white
17326210,black
36938376,equal
26693985,white
9257352,black
22056061,white
26894426,equal
20050994,white
15116848,white
10355840,black
9794927,black
31440880,equal
23406735,black
27447296,white
291167,white
30018215,white
36522162,black
13285557,white
35510379,white
31345703,equal
4854382,equal
1256322,equal
13853067,equal
24853381,white
30260703,black
11704477,equal
35895950,equal
26863505,black
6959560,equal
20011900,equal
28161869,equal
18313138,white
30801956,equal
2560020,equal
36439164,equal
8318215,black
3838863,equal
32179777,black
6210776,white
13799866,equal
25048154,white
10661439,white
23763333,white
24433767,black
6652554,black
22680515,equal
28918951,equal
16464938,black
7165390,black
20121929,black
27086713,black
31892178,black
8086570,equal
24899180,equal
13164247,black
32240439,white
11453221,white
9228050,black
29622650,equal
6335224,black
17366764,black
5691251,white
5287306,white
8775138,white
10310871,black
28261365,white
18462965,white
285792,equal
5145379,equal
2220270,black
33375576,equal
31528816,black
1351342,white
13435738,black
22824475,black
29113038,white
19073368,equal
433271,equal
9183374,white
12983764,white
2246691,black
3412238,white
14948057,white
12820885,black
10089349,equal
10073017,black
9088146,white
15248002,white
29898315,white
26489270,white
16673472,equal
27187264,black
33553620,black
27257684,equal
1423645,black
14948873,equal
9339444,equal
17678758,white
28235301,black
36988608,equal
18330214,equal
6269593,black
30009316,black
33839677,equal
11440280,equal
16880570,equal
2466783,black
4119859,black
35141821,black
6181018,black
15039820,white
21898860,black
29351268,equal
13475551,equal
12512083,black
30044334,white
16469988,equal
13375407,equal
1637051,black
5918131,black
33063116,equal
17782211,equal
27581205,white
24514839,white
18695313,black
8737972,equal
32032116,white
1886052,white
3858362,equal
22834941,white
2377024,black
22755930,equal
19275498,white
33866883,white
33672360,white
18425355,white
27104425,black
463551,equal
28598787,white
16026139,black
22869350,equal
36581209,black
11707366,equal
20607345,white
9395679,equal
18556660,white
21191049,equal
4766789,white
36867196,equal
21351407,equal
17250187,equal
12838976,equal
19403821,white
11078508,equal
31253714,black
11504672,equal
22390155,white
15045209,black
12852188,black
26394768,equal
26357240,equal
34762682,white
13950910,white
9146884,equal
14342273,black
17478612,black
23069733,black
24912644,white
29397949,white
29443585,equal
7210030,equal
11325082,equal
31739365,equal
19685615,black
18459932,white
25030961,black
31491965,black
34223926,equal
8728726,white
15710134,equal
26695691,white
18962024,black
22040097,white
8048009,white
10281701,black
16446495,equal
32041186,equal
29292815,white
36441264,equal
21725278,black
2402709,equal
32779890,equal
31214853,equal
11140904,black
4551271,black
823242,equal
31106321,white
2327409,equal
17344686,white
21001899,white
33187463,white
15043750,equal
6668669,equal
31195661,white
24413228,white
26039078,black
7190699,black
16556573,equal
2787029,white
14784334,white
37093279,white
31792169,black
30077027,black
2921507,black
17274951,black
11107941,equal
31108506,black
10855348,equal
19828245,white
18322761,equal
7464368,equal
36137686,equal
22700884,black
5003126,white
31545939,equal
7338846,white
30618041,black
7914724,black
150437,black
32727721,equal
31090723,black
12037436,equal
23046198,white
3830785,white
34735971,white
28074527,equal
20077326,equal
11242510,black
24684271,equal
30996974,white
33394528,black
10041306,equal
24202246,white
18672535,white
30583683,black
32552054,black
32831236,equal
5456004,equal
15753355,black
929830,white
19986938,black
6096338,equal
5614157,white
16652275,black
12421895,black
11907891,white
24444495,equal
11305909,black
11669345,white
19402237,white
26298361,white
22367655,black
5274471,white
5822810,black
511905,white
32081127,black
25685775,black
1423103,black
32264564,black
11080122,white
10705522,equal
23619210,equal
13521158,white
32160432,black
5184767,equal
22604010,equal
15350385,black
26880522,black
14178205,black
32458896,black
347888,white
32769736,white
8226839,equal
23958587,equal
4764783,white
31821785,equal
23976322,black
14674517,equal
8930784,equal
31269286,equal
27340643,equal
16760106,black
5039059,white
3391960,white
13029415,black
5068829,black
2992682,equal
10690775,equal
23870109,white
12271366,black
13171304,white
22871950,equal
32482947,equal
26789273,white
12032550,equal
30280256,black
29160232,equal
34624783,black
13091087,equal
18192304,black
8775471,equal
12944339,equal
9392402,black
9578405,white
25650614,black
19201088,white
26464937,black
35443280,black
26050260,white
15676227,white
25677180,equal
17984719,white
20682613,white
24765272,white
27828329,black
25441743,black
4329382,white
15252294,white
8280771,black
27646522,black
31135750,equal
6226645,black
15801727,equal
34757794,black
36400119,black
24972670,equal
23598563,white
15187642,equal
15907778,equal
41201,equal
5770995,white
30614487,black
23158519,white
4888118,equal
12914617,black
25201251,equal
28379411,black
11759125,equal
4509571,black
31204975,black
2675103,equal
14096909,equal
24801629,black
10191644,equal
33504562,black
33491349,equal
30039248,black
10624684,equal
35867338,equal
32417217,equal
17225322,white
25836981,black
2644051,black
26174289,equal
27203501,equal
27857566,white
13870015,white
31990152,white
11500634,black
26669169,equal
17919019,black
12431557,white
33213270,black
29554010,black
1228606,black
8856546,white
10557766,white
16927444,white
31157314,equal
22084936,black
32700289,white
2112347,black
25080938,black
14548050,black
13358456,equal
14556604,equal
23631175,equal
13269632,white
26171224,white
2452068,equal
28150829,white
32656959,equal
17405389,white
28595456,black
34090241,white
9975524,equal
2509601,equal
22978332,white
36390075,equal
4959777,black
11609710,white
19435522,black
14025502,black
29516589,black
11983970,black
18476159,black
17685967,black
6438956,equal
28511401,black
6379615,equal
27212240,equal
32273116,white
16440901,black
11177364,black
27664411,white
33023400,white
19531450,black
14851512,white
29029467,black
34588239,equal
15473154,equal
24473791,white
24344971,white
9024116,equal
35456952,white
35315303,black
28485643,white
5712547,white
927376,black
2942355,black
3264389,equal
6647020,white
11106668,black
25419182,black
705511,white
3504819,white
35524870,white
19369058,white
15699581,equal
1488339,equal
10681254,black
35139822,black
4409693,white
25305755,white
7413642,white
8962793,white
11896973,black
17657116,white
3102158,black
35601437,black
29616763,black
921724,white
6208327,equal
5712314,black
25631166,white
34816604,white
14592452,white
24347468,white
23140016,equal
9854834,equal
34384818,black
35612942,white
212729,black
30549005,white
32865251,equal
22943549,black
10294185,equal
17317699,equal
7622118,black
13327482,black
5764250,white
23757694,white
1817895,equal
24894541,equal
20129555,white
10270555,white
14001951,black
24110503,equal
24791371,white
8921784,equal
5532231,equal
23409582,black
20289400,white
15667067,black
20716189,white
22335892,white
4576061,equal
15861325,white
5127492,equal
14075053,equal
15118168,equal
27510764,white
33892876,black
13308973,white
35637973,white
33915843,black
22597072,white
21745825,white
16278362,equal
5973298,equal
31834603,equal
26246315,white
18334704,black
31098980,black
14849411,equal
5280878,equal
35208688,white
19408255,equal
25251295,equal
33180871,black
28991505,equal
8567586,equal
7810282,white
15494290,white
22459023,white
24138233,white
7917851,equal
20917702,black
34836353,black
8706694,black
30120974,black
24257350,equal
36781292,white
24596921,white
24540372,white
22062569,white
7492558,equal
30699980,black
11741692,black
24482403,black
9098061,white
28294468,black
11371111,white
20023861,white
26422821,white
9561078,white
31766308,black
11164267,white
19836768,equal
9432978,white
4159506,black
16497198,black
29715594,black
23799553,white
31062824,black
4007617,white
8855992,black
32055155,black
22269244,white
7754460,white
22958998,white
2230908,equal
12109393,equal
37031792,white
11164785,white
36827919,equal
31028493,equal
6290812,white
12572611,black
33046718,equal
28690834,black
14791409,equal
29899387,white
4463258,black
5556330,white
26479083,black
19026512,white
34800011,black
13562831,white
31129004,equal
2935605,black
14104098,equal
9174763,white
1217036,equal
34505600,black
32569715,black
13740579,equal
34978083,black
21934214,equal
11131652,black
27583604,equal
7359925,equal
14331102,black
960877,black
8701644,equal
31061507,white
4019482,equal
26598740,white
26079534,equal
33088040,white
20674049,black
22101902,equal
35185115,white
12290891,black
7304076,equal
745657,black
214679,white
2759255,black
27254946,equal
35241058,equal
158109,black
29839405,white
30306789,black
30229739,white
29871819,black
21672169,black
32569023,white
19452532,black
13487650,white
22027907,white
435639,white
6650164,equal
2643506,equal
3105754,white
6068260,equal
9242237,white
31571035,equal
10111720,white
4260986,black
15477618,equal
24305756,equal
36179529,white
27843414,white
22137631,black
34241157,equal
5741690,white
24434618,white
8203341,black
28499512,equal
14836341,white
20986021,equal
9221105,white
18359230,black
29025511,white
1747783,black
20509702,equal
30100242,black
21792981,equal
25643533,equal
4402909,black
9870002,black
1467390,black
34301724,white
15913103,white
8464119,white
8555665,equal
10685984,white
1403033,black
28044018,black
34141461,equal
4393431,black
19508198,equal
7816612,black
10301458,black
26496393,white
32371005,equal
24361573,black
26947326,equal
2295534,equal
12767862,equal
31212551,equal
13569430,white
19882922,equal
13064972,white
34940740,white
2932167,black
29084955,equal
3188148,black
26956963,equal
24308517,equal
7877512,white
24976709,black
11468582,white
35246453,black
17398730,white
37020939,white
1994881,white
23292308,white
27037250,equal
22393689,equal
8073303,black
23532817,black
32748866,equal
15836999,black
5984833,equal
8455490,equal
8476232,white
28864214,black
8437471,black
17751284,white
3731332,equal
18619804,black
16659202,equal
28500519,equal
25929322,equal
11239489,black
18493143,black
14968970,white
12713946,white
787735,black
9718583,black
32025597,black
27472534,equal
869119,black
35955527,white
7497311,black
13072011,white
36947102,equal
2885460,equal
18430882,white
29521525,equal
30710376,white
16656405,equal
28990988,black
11347589,white
22522863,equal
32429178,equal
4659061,white
23094368,black
18722913,black
14992234,black
25944956,black
26628718,white
2632295,equal
9687027,equal
579826,equal
32785617,equal
22142382,black
11337943,black
9401012,black
8473862,white
18715604,equal
28061177,equal
16462680,equal
937916,white
21222903,black
7888387,white
19277194,white
18136905,black
7760386,white
36540404,black
21208880,white
12439088,white
9495029,white
19702092,black
1154636,black
33949443,equal
18356141,black
27462403,black
417259,equal
20045028,black
1336608,black
28549178,black
7200178,white
27638463,black
9244150,equal
21082885,equal
36626381,white
5602574,black
9984485,equal
23947158,black
522535,black
15895699,white
29970796,white
17686509,black
1226811,white
4343841,white
14331989,white
36978868,white
14318302,equal
32242119,equal
1540567,equal
16443054,black
15946220,equal
27393584,white
532518,black
18224694,equal
21917209,white
2780877,black
36988188,equal
2031811,black
27102471,white
24805650,black
18920428,white
668751,equal
8325669,white
13839904,equal
25623772,white
8364181,equal
35965913,equal
5391108,black
24152323,equal
22931450,black
18942040,equal
12896175,equal
20233821,equal
25701494,white
27192358,white
13760810,white
24730949,equal
8584556,equal
35964872,black
33611956,equal
13506146,equal
15464867,white
32063757,white
11103932,black
10782837,black
1931651,white
14625604,black
23839076,equal
18867946,equal
18564819,white
15478717,black
11142575,black
36702964,black
24182715,white
17879542,black
6217088,white
19188280,equal
29222387,black
18580427,equal
35224838,white
3077344,equal
2743551,black
29093961,white
6203152,black
29800146,white
22075891,black
22573910,white
16356174,equal
11365738,white
26383304,black
21085512,white
9432024,black
24453001,white
29877259,equal
615793,equal
22241748,white
13506082,black
25279872,equal
811124,black
33321131,black
19754754,equal
24132599,white
33393460,black
19476631,equal
15671662,white
31901760,black
3764501,equal
24631094,equal
16096250,white
18257299,equal
7280343,equal
21791436,black
11736911,black
3144793,white
36354089,black
22088493,white
18983309,black
3558276,white
35520576,equal
8389316,white
27292953,equal
23764793,black
19634371,equal
18666466,black
7996584,black
7702484,equal
5209454,white
10984036,black
3821745,equal
14994127,equal
36279401,equal
28906914,black
6887876,equal
15149108,white
22920118,white
16721097,equal
24679919,equal
36848949,black
36712375,black
17797613,black
10426353,white
20594097,black
20315845,white
19004617,black
9809847,black
13480012,white
29236664,black
24483905,black
11327518,black
10394781,white
12587161,white
2083992,equal
33991550,black
23443682,black
4437028,equal
1810715,white
19334476,white
16619626,black
387764,equal
23624945,white
703510,equal
12204514,equal
14732772,black
29835674,black
29697106,white
24483462,black
4666842,equal
22849260,white
17558334,equal
30434014,black
22261801,equal
31944153,white
8133004,black
6615103,black
34975030,equal
13907016,white
3374274,white
12277757,white
27907971,black
4217034,white
2845720,black
21167366,white
13885033,black
21351096,equal
8257605,black
9482180,black
19519725,equal
972110,black
34520783,white
16321210,black
9897747,white
25210972,black
24121142,equal
29737990,equal
2151085,equal
12174610,equal
28501904,equal
19706416,equal
15551577,equal
4897096,black
15732612,white
21257125,black
25015245,black
16623049,white
2386891,equal
28618527,black
6818663,black
8160559,white
5335109,black
36204204,white
16663151,equal
28542978,white
3313205,equal
7275522,white
15255025,white
28500217,equal
1665579,white
4460820,white
19415344,white
11292785,white
31221314,black
14598132,black
9258081,black
7506619,white
24634851,white
28831377,equal
36650619,black
35882141,equal
20834117,equal
10281409,equal
35369569,black
15674019,black
17118384,white
34619170,equal
22727422,white
32885769,white
22533309,white
23784312,equal
3799944,white
3899490,black
36305764,black
36424828,black
2188738,equal
27085110,equal
16745472,white
30441533,equal
36638606,white
9719466,white
32477677,black
30057421,equal
15739212,black
36836442,equal
26568349,equal
13430133,white
31047013,black
6140009,white
3228089,equal
11604299,black
4111582,white
32749086,equal
10961672,equal
7715844,equal
17197906,equal
11649690,equal
8036118,black
25775990,black
31547136,equal
17950781,black
26320452,black
32385108,black
31249100,black
14810926,white
3069760,equal
28860906,black
25563783,black
3187077,black
11049473,white
16666195,white
36732647,equal
27426680,black
12407778,white
16871461,black
29655702,equal
3995097,white
35171934,equal
1131312,white
20242401,black
11946449,equal
1441266,white
30726307,white
33286071,black
3951143,black
21108974,white
20995331,equal
4897015,equal
37068375,black
6928420,black
22652790,equal
4391785,equal
5994729,black
5606866,equal
3390122,black
10897513,white
32878138,white
32842382,black
2315786,white
36464574,white
30176360,white
20994716,equal
23734371,black
1220466,black
18832548,white
32789906,white
15687430,equal
2929064,black
29446548,black
6331806,black
15719519,white
21980716,white
13724563,equal
36442683,equal
10689019,equal
846459,black
32004253,equal
23258550,black
11180096,white
29790318,white
31499481,equal
9631321,equal
24209918,equal
15410764,equal
23093721,black
22162420,black
14194150,white
6678256,black
20678824,equal
32749079,black
31842428,white
1578665,white
17930979,black
33737652,black
24063506,black
13894172,equal
22345018,black
33835503,white
3181101,black
1641051,white
22579262,white
260028,equal
9085620,equal
25729631,white
8725888,equal
22417025,equal
36384247,equal
13476269,white
27594013,equal
17005960,white
22298939,black
7292516,black
15138383,white
20854674,white
15768570,white
29581973,white
25511907,equal
4946821,black
21207165,equal
4631816,black
31922996,white
26362036,white
22137785,black
15155224,equal
10942605,white
22248192,white
36752715,white
1074886,equal
30789636,white
30991539,equal
11292205,equal
11831093,white
7215421,black
34310690,black
10960102,black
10134733,equal
6740005,equal
14915207,black
19431121,white
17313517,equal
21555667,white
5185928,black
550490,black
6196240,white
18685144,black
17897628,equal
18923298,white
1011558,equal
14750059,equal
20705354,black
7203989,black
26051491,black
7474697,black
8278229,equal
34820795,black
18594070,white
36636938,white
35832527,black
30693017,equal
12133817,equal
31125099,equal
13810013,white
13403960,white
21524896,black
27764832,white
28423775,white
33602761,white
32944729,white
3312225,equal
16148603,white
322996,black
26543856,white
31498250,equal
18028738,white
28812823,equal
27703934,black
7927060,black
13477252,equal
16529941,equal
10326674,black
4244215,equal
15768568,white
20785964,white
27798928,equal
7372284,black
22299593,black
23034816,equal
19027756,equal
7800565,black
26462773,black
17729947,white
4265219,black
2609851,equal
36016179,white
10583499,equal
35792996,black
3197304,equal
29792351,white
81877,white
37056273,black
31605596,equal
17973693,equal
36435366,white
25650509,black
28681513,white
16215023,black
16919415,black
1253117,white
15042162,white
1139824,black
4764412,white
28897606,white
19013340,equal
20423734,black
11193373,white
9479152,white
16299017,equal
31871494,equal
34142894,black
22235128,equal
341388,white
24877972,equal
2735649,white
681778,black
33168433,white
12240119,equal
26988925,white
35848884,white
6896076,black
20017306,white
8188348,black
13088961,equal
13494260,equal
32444758,black
29788392,black
22256397,white
32807092,white
28329215,black
37112006,equal
26378028,equal
11021605,white
11678581,equal
35990839,black
24815718,white
23170639,white
3258035,black
31063505,equal
24898838,black
27493429,black
30589689,black
28349659,white
18278982,black
3293813,white
26210153,black
30899098,black
32546877,black
22448395,white
11488551,black
30814043,black
14738573,black
35378220,white
13172179,black
9650336,equal
22626865,equal
36042558,white
5030980,black
17541257,black
2412825,black
19840228,black
24190557,white
21444742,black
5291049,black
13857042,equal
13732576,equal
10893574,equal
12149752,equal
10111749,white
31637486,white
25931404,equal
8895007,equal
1363868,white
19261138,white
20013292,black
16932946,equal
6686442,white
28484541,black
11360894,equal
22440566,equal
2117184,equal
17742306,white
900315,white
33641688,equal
12872635,black
32253707,black
11002008,black
19193968,equal
1458990,black
18790845,black
21957521,black
21168500,white
6007796,equal
1078750,black
25269459,white
23812117,equal
36381066,black
30908744,equal
24061930,white
14938508,black
19601607,black
15320091,equal
19886959,equal
398858,equal
32374174,black
31381007,black
16405186,black
25805740,black
17361415,white
15120696,white
11347319,black
3614921,white
12881826,black
34897823,white
25274537,white
2332587,equal
9729424,black
25081977,black
13921511,equal
35998116,equal
14347045,black
14900725,black
27886549,white
10230221,equal
7802098,black
2500019,black
36733403,white
4132133,white
7335241,equal
3613225,black
19192409,white
30383737,black
12107492,equal
10348707,white
8258876,white
28133344,white
10572171,black
6481954,black
10529762,black
17984629,white
20860802,white
36304550,black
32149023,white
25888787,black
6926423,black
10852631,black
28318977,equal
679439,equal
781107,white
22952057,equal
8903525,white
16959784,black
16829158,white
27937684,black
27708856,white
6293968,white
30401714,white
18595170,black
4815053,equal
11894870,white
18593237,black
12923398,equal
28911511,white
33705400,equal
35655336,black
24340351,white
332815,white
121636,black
688629,equal
16218,white
22410764,black
11270282,equal
34748343,white
22914307,black
31865409,black
26916319,white
715014,black
17088617,equal
10650836,black
16398251,black
25779847,white
3219424,white
319098,white
23545459,equal
33229748,white
36958183,black
24919614,equal
11457706,black
4218593,equal
8276001,white
25528380,equal
11195001,white
21942243,white
25468900,black
2530270,black
10217354,equal
30465729,black
14842739,black
7325845,black
2105746,black
30396263,white
20109298,white
29298728,white
12018108,black
10397086,white
32527009,equal
21513611,equal
12576662,white
36325848,equal
29456146,black
32961836,equal
27306550,equal
1615426,black
14017967,black
27798236,white
23523955,black
6438508,black
19881684,equal
26439136,white
8533937,equal
11348262,equal
1221202,white
14940244,white
33617421,black
14231321,equal
29564948,white
11115655,equal
14576675,black
33048668,white
6341337,equal
13046185,white
21096043,equal
6839945,black
22364052,white
34551363,black
32511785,black
19409365,equal
19444068,white
27725510,black
5175992,black
24159209,equal
27058556,equal
22911188,equal
34617131,equal
33313227,white
35398151,white
12269016,white
22621021,equal
21863929,black
19741471,black
29344375,white
614961,equal
35531622,white
29780328,equal
34725259,equal
3258629,white
28444383,black
35393805,white
8152630,white
8530512,equal
9673215,white
23713195,white
5950713,white
21894496,black
24947838,white
11398889,white
5320917,equal
4420796,equal
18956375,white
29385625,equal
9959079,equal
16949396,white
17242887,black
2048716,black
29823766,black
29202435,white
3392736,white
10689582,equal
17885014,black
19702911,equal
26652073,black
36667404,equal
13429950,black
34268347,equal
33807128,white
34352963,white
30685453,black
2149251,black
32627396,white
16765790,white
1577901,white
5710981,equal
35248922,equal
29404032,black
14052229,black
16270455,equal
23978115,black
3073876,black
20401957,equal
6587229,black
13753172,equal
25851688,equal
15441628,black
24060616,white
18543718,white
20273721,equal
16174313,white
12674177,white
13948381,white
1152359,white
7315466,white
15401482,black
31882944,black
19181338,white
33989645,white
8181849,white
33107910,black
4472306,black
6162938,equal
31398743,equal
16152821,black
36247053,equal
31034664,white
15829541,equal
34628523,equal
7065062,equal
33432254,white
30204661,black
19803682,white
16863938,black
2325981,black
25033974,equal
15714442,equal
6253357,black
35055956,black
1232230,equal
10527844,white
11168764,equal
24133000,equal
192093,equal
270656,equal
4615721,black
20866794,white
26811347,black
19505051,black
9504254,equal
13616191,equal
33644263,white
11493944,white
26107133,equal
14172119,white
21675635,equal
8771555,equal
33988784,white
26595978,equal
10968630,equal
1573134,equal
34304784,white
29536808,white
29804026,equal
15522057,white
32944448,white
14832150,black
4982988,black
1032125,white
8234403,equal
6195280,equal
17952725,equal
23096835,equal
29334878,black
36318006,white
19639257,white
6755450,equal
11266658,equal
36716127,black
22909340,black
36265445,white
5322962,black
6998356,black
11278451,white
19901754,black
17234461,equal
7662060,white
7652442,equal
11609309,equal
21525156,white
23030837,equal
3132364,equal
20832720,black
24599491,white
9541324,equal
10524704,white
10959191,black
20941569,white
8143469,equal
12080770,white
6727997,black
13248459,white
8697979,black
6254102,white
18247257,black
13791544,equal
35322632,white
4190308,equal
33099695,equal
19424716,black
13113628,white
23978985,black
18480464,black
15233803,white
22086251,white
5852036,white
29424146,black
19736398,black
7060769,black
3110479,black
3840508,equal
34786991,white
28258095,white
33133265,equal
24984557,black
21658514,black
12450516,black
8973943,white
24266769,white
22705234,white
1769889,white
32051602,black
31663218,equal
29123184,white
19340798,black
28353243,white
1163413,white
9629893,white
10975943,black
26075944,white
18254655,equal
27536990,black
13738457,equal
2924079,white
12057412,equal
22646342,equal
8278955,equal
7008284,white
30622255,black
35665886,black
16735545,white
11435023,white
15887848,black
34089345,black
3235432,equal
19755616,black
28504000,equal
13483418,white
9394284,white
26101732,white
22538349,black
31368212,equal
36686858,equal
6318656,black
24174755,black
32334841,black
14005053,equal
8252774,equal
2452799,equal
34935837,white
24350194,black
10403306,white
11705717,equal
30201940,equal
32825956,black
7051571,black
35188155,equal
7148128,white
9594295,equal
11454764,white
5195517,equal
34578591,white
9641306,white
27108740,white
16837583,black
30840718,equal
5062587,white
16313845,equal
24549643,white
22082961,equal
12211862,black
11910866,white
13458310,equal
4511592,white
7221439,equal
31793236,equal
2629216,equal
13964405,black
30653778,black
8264525,white
35326920,equal
358881,black
20126942,black
13378955,equal
2792746,black
30051794,black
37112712,black
34468214,white
33172026,black
29879422,white
21169881,equal
28965922,equal
30212439,equal
